item_id,true_value_unscaled,prediction_unscaled,Unscaled Error,true_value_scaled,prediction_scaled
113429,-21.05,-17.45,3.5968742,-0.19060123,-0.1581
23831,0.0,-9.97,9.96875,-0.0,-0.0903
78220,-0.1,20.58,20.678125,-0.00090546906,0.1863
76225,405.96,357.8,48.20999,3.675842,3.24
101387,-173.62001,-110.4,63.24501,-1.5720754,-0.9995
50772,-65.76,-76.3,10.552498,-0.59543645,-0.691
66645,0.080000006,17.2,17.123125,0.00072437525,0.1558
2716,-0.15,18.17,18.321875,-0.0013582036,0.1646
31144,-0.17,-6.08,5.908125,-0.0015392974,-0.05502
112421,8.76,-112.2,120.9475,0.07931909,-1.016
6805,21.69,34.3,12.622499,0.19639623,0.3108
108000,144.9,94.9,50.024994,1.3120246,0.859
52400,144.26,107.1,37.134995,1.3062296,0.9697
56910,-103.22,4.363,107.58328,-0.93462515,0.03952
72172,10.56,-58.4,68.96625,0.09561753,-0.529
62504,-141.74,21.73,163.47438,-1.2834119,0.1968
103829,-17.949999,-9.805,8.145311,-0.16253169,-0.08875
96993,-230.03,10.05,240.07687,-2.0828505,0.091
5796,33.46,-7.766,41.225624,0.30296993,-0.0703
91696,33.34,40.8,7.4725,0.30188337,0.3696
81393,12.620001,8.89,3.7293758,0.114270195,0.0805
1264,186.95001,47.9,139.04376,1.6927744,0.4338
49402,-64.119995,-0.683,63.43689,-0.58058673,-0.006184
14341,-81.600006,57.75,139.35,-0.73886275,0.523
89490,-0.080000006,-46.84,46.76375,-0.00072437525,-0.424
14013,-50.600002,-50.5,0.10000229,-0.45816734,-0.4573
73690,36.35,32.34,4.0062485,0.32913798,0.293
4537,159.14,87.75,71.39,1.4409634,0.7944
18502,89.12,131.9,42.754997,0.806954,1.194
72712,128.37001,-63.6,191.96376,1.1623507,-0.5757
121057,261.81998,108.1,153.69498,2.370699,0.979
32952,27.23,36.8,9.5825,0.24655922,0.3333
24726,-69.72,-46.03,23.688751,-0.631293,-0.4167
45512,-222.7,-86.4,136.325,-2.0164795,-0.782
61233,4.05,-2.303,6.3527346,0.036671497,-0.02086
110032,0.1,-21.19,21.2875,0.00090546906,-0.1919
95729,111.68,67.4,44.305,1.0112278,0.61
45852,-61.190002,5.957,67.14703,-0.5540565,0.05396
4828,59.089996,0.686,58.40396,0.53504163,0.00621
1185,-1399.5901,-1405.0,5.409912,-12.672854,-12.72
64712,-3.42,-106.75,103.33,-0.030967042,-0.967
7478,-93.99,-51.25,42.739998,-0.8510503,-0.464
9933,18.73,13.664,5.065937,0.16959435,0.1237
42197,-48.37,-253.9,205.505,-0.43797538,-2.299
95694,-0.09,9.13,9.222813,-0.00081492215,0.0827
1932,-2.98,27.2,30.183125,-0.026982978,0.2463
1044,-78.93,-34.62,44.305,-0.7146867,-0.3135
21653,107.56,24.12,83.435,0.9739225,0.2185
53749,132.87001,20.48,112.385635,1.2030967,0.1855
6591,-2.74,-11.54,8.799063,-0.024809852,-0.1045
104188,-38.960003,-19.94,19.022503,-0.35277075,-0.1805
109726,1.5300001,4.973,3.442656,0.013853677,0.045
83636,-62.69,-105.3,42.6225,-0.5676385,-0.9536
95144,2.75,4.05,1.3007812,0.0249004,0.03668
38380,58.390003,39.25,19.140003,0.5287034,0.3555
49709,43.68,-35.6,79.27375,0.3955089,-0.3223
19912,-33.82,-16.36,17.460625,-0.30622962,-0.1481
91899,0.060000002,-0.706,0.7660547,0.00054328144,-0.006393
48628,5.44,14.06,8.622499,0.049257517,0.1273
99035,-0.17,-27.03,26.86125,-0.0015392974,-0.2448
81634,37.170002,-41.38,78.545,0.33656284,-0.3745
51648,20.140001,-30.39,50.530624,0.18236147,-0.2751
101242,-142.44,-187.4,44.934998,-1.2897501,-1.696
12864,174.34,114.1,60.214996,1.5785947,1.033
20073,479.09003,447.0,32.090027,4.3380117,4.047
60147,-153.32999,-109.06,44.267487,-1.3883556,-0.988
1331,72.68,85.2,12.5075,0.6580949,0.7715
19323,-157.36,-97.94,59.4225,-1.424846,-0.8867
40610,179.67,176.6,3.0449982,1.6268562,1.6
86163,-2.05,-10.29,8.239062,-0.018562116,-0.09314
22310,-131.87,-111.3,20.557495,-1.194042,-1.008
20160,-111.50001,-226.8,115.24999,-1.009598,-2.053
92494,-134.87,-65.0,69.869995,-1.2212061,-0.5884
118923,18.85,62.44,43.5875,0.17068091,0.5654
60113,112.759995,72.75,40.009995,1.0210068,0.6587
31962,-15.64,-7.727,7.913438,-0.14161536,-0.06995
49615,-17.94,38.8,56.752502,-0.16244115,0.3516
110995,0.0,-14.84,14.84375,-0.0,-0.1344
41995,-33.49,5.836,39.32594,-0.30324158,0.05283
17897,149.29,154.5,5.2100067,1.3517747,1.398
97261,136.01,155.0,18.990005,1.2315284,1.403
36134,-200.95,-132.9,68.075,-1.81954,-1.203
33783,89.520004,17.92,71.59813,0.8105759,0.1622
41769,132.03,199.6,67.595,1.1954907,1.808
76437,48.25,31.14,17.109375,0.4368888,0.282
43149,-18.41,41.4,59.81625,-0.16669685,0.375
27336,0.0,-0.3833,0.38330078,0.0,-0.003471
87075,-15.76,27.94,43.697502,-0.14270192,0.253
109773,56.619995,-165.1,221.745,0.51267654,-1.495
70195,-0.84000003,-6.098,5.257656,-0.00760594,-0.0552
55311,-14.200001,-48.0,33.8,-0.1285766,-0.4346
34096,75.259995,100.7,25.427505,0.68145597,0.9116
111291,-87.31,6.0,93.31,-0.790565,0.05432
101063,5.51,52.25,46.739998,0.049891345,0.4731
28297,78.38,-0.577,78.957146,0.7097066,-0.005226
12716,49.88,-58.56,108.442505,0.45164797,-0.5303
38909,-0.020000001,5.65,5.6684375,-0.00018109381,0.05115
11112,57.670002,16.02,41.654377,0.522184,0.145
58881,86.95,76.06,10.887497,0.7873053,0.689
70521,69.68,-45.38,115.055,0.63093084,-0.411
16619,-0.54,-8.07,7.5303125,-0.004889533,-0.07306
80379,-16.55,-139.6,123.075,-0.14985512,-1.265
43495,-79.29,-62.22,17.07125,-0.7179464,-0.5635
57744,-24.31,-53.56,29.2525,-0.22011952,-0.4849
66557,0.060000002,-1.573,1.6332421,0.00054328144,-0.014244
32605,113.25,99.2,14.0625,1.0254437,0.898
101614,-7.5600004,-78.0,70.44,-0.06845346,-0.706
55639,-46.36,-0.8896,45.470352,-0.41977546,-0.00806
53737,-0.030000001,-15.18,15.149688,-0.00027164072,-0.1375
113924,186.26001,171.1,15.13501,1.6865267,1.55
75975,-24.720001,-13.13,11.587189,-0.22383195,-0.1189
28185,0.26000002,-4.035,4.2951565,0.0023542196,-0.03653
42373,-52.75,-20.78,31.96875,-0.4776349,-0.1881
55652,95.450005,-66.6,162.07501,0.8642702,-0.6035
31680,372.43002,-27.3,399.7269,3.3722384,-0.2472
20531,277.17,299.2,22.079987,2.5096886,2.709
83340,0.040000003,0.8984,0.8584375,0.00036218762,0.00813
31911,37.18,68.5,31.32,0.33665338,0.62
103744,-140.91,-117.56,23.347504,-1.2758964,-1.064
14820,47.37,-4.094,51.46375,0.4289207,-0.03708
82141,-38.56,-20.55,18.013126,-0.34914887,-0.186
26835,-8.440001,-39.7,31.2475,-0.07642159,-0.3594
104584,-49.800003,-75.2,25.387497,-0.4509236,-0.6807
71539,-69.42,-32.9,36.51375,-0.6285766,-0.298
116061,-119.869995,-50.62,69.244995,-1.0853857,-0.4585
39233,-201.07,-91.4,109.69501,-1.8206266,-0.827
65746,46.23,106.25,60.02,0.41859832,0.962
93451,195.94,205.6,9.684998,1.774176,1.861
57604,0.0,14.53,14.53125,0.0,0.1316
55756,9.5,6.848,2.6523438,0.08601956,0.062
72009,-117.23999,77.25,194.48999,-1.0615718,0.6997
93098,-96.79,-56.72,40.07125,-0.87640345,-0.5137
97531,-46.280003,-40.72,5.5612526,-0.41905108,-0.3687
84333,82.880005,49.88,33.005005,0.75045276,0.4517
58453,94.66,83.1,11.535004,0.857117,0.753
38565,193.5,134.0,59.5,1.7520826,1.213
110919,-62.37,-75.6,13.255001,-0.564741,-0.6846
33680,205.14,52.94,152.2025,1.8574792,0.4792
47761,-0.3,2.648,2.9484375,-0.0027164072,0.02399
61012,0.0,8.945,8.9453125,0.0,0.081
34815,-54.56,14.9,69.458435,-0.49402392,0.1349
121056,30.829998,1.82,29.009686,0.2791561,0.01648
102014,-432.16,-273.0,159.16,-3.913075,-2.473
81697,244.75,200.8,44.0,2.2161355,1.817
3010,-106.28,-58.03,48.24875,-0.9623325,-0.5254
55828,-36.88,-48.88,11.994999,-0.333937,-0.4426
106263,-181.43,-108.8,72.61749,-1.6427925,-0.9854
16023,100.68,72.5,28.18,0.9116262,0.6567
6304,0.07,2.73,2.6604688,0.00063382834,0.02472
86355,-250.52,-137.9,112.645004,-2.268381,-1.248
6062,628.07,803.5,175.43,5.6869793,7.277
14050,-0.020000001,3.004,3.0239062,-0.00018109381,0.02719
92113,-125.01001,-81.25,43.76001,-1.1319269,-0.736
113411,-362.75,-56.9,305.84375,-3.2845888,-0.515
119729,-70.42,-18.45,51.966873,-0.6376313,-0.1671
38755,27.74,21.5,6.24,0.2511771,0.1947
7691,-79.14,63.2,142.3275,-0.7165882,0.5723
76106,-196.59,-156.6,39.964996,-1.7800616,-1.418
60227,310.25,196.1,114.125,2.8092177,1.775
100339,1.5,23.02,21.515625,0.013582036,0.2084
28774,112.84,47.84,64.99625,1.0217313,0.433
43664,-2.38,24.52,26.895626,-0.021550164,0.2219
103637,-173.34,-111.44,61.902496,-1.56954,-1.009
26229,110.67,91.6,19.044998,1.0020826,0.8296
30756,97.03,86.44,10.592499,0.8785766,0.7827
24536,0.11000001,-17.66,17.76625,0.000996016,-0.1599
90164,79.79,115.06,35.2725,0.72247374,1.042
111629,2.41,31.14,28.730625,0.021821804,0.282
5560,151.68001,192.2,40.569992,1.3734155,1.741
41205,-15.84,-8.48,7.3634377,-0.1434263,-0.0767
79833,80.36,-51.53,131.89125,0.7276349,-0.4666
120179,-0.2,6.14,6.340625,-0.0018109381,0.0556
93245,-224.91,-208.8,16.160004,-2.0364904,-1.891
2816,0.21000001,35.56,35.3525,0.001901485,0.322
116646,33.739998,-39.56,73.3025,0.30550525,-0.3582
97682,57.36,109.6,52.265,0.51937705,0.9927
74127,79.53,17.33,62.201874,0.72011954,0.1569
62362,37.280003,76.7,39.407497,0.33755887,0.6943
6542,-31.65,-141.6,109.975,-0.28658095,-1.282
54851,-352.02,-359.2,7.230011,-3.187432,-3.252
41922,-199.09,0.1609,199.25089,-1.8026983,0.001456
74540,-27.26,-32.72,5.45875,-0.24683087,-0.2961
58640,-0.36,-1.476,1.1155859,-0.0032596886,-0.01336
97612,163.63,298.8,135.12,1.481619,2.705
9357,-185.91,-260.0,74.09,-1.6833575,-2.354
54611,-76.75,-36.62,40.125,-0.6949475,-0.3315
2353,-4.06,-6.426,2.3657813,-0.036762044,-0.05817
73940,-0.93,14.95,15.883125,-0.008420862,0.1354
62955,-545.43,-385.8,159.68,-4.9386997,-3.492
104937,-27.97,40.56,68.5325,-0.2532597,0.3672
88858,79.840004,-214.8,294.59,0.7229265,-1.944
56604,-114.79,-38.38,76.415,-1.039388,-0.3474
52334,0.13000001,1.25,1.12,0.0011771098,0.01132
87966,17.43,23.92,6.4918747,0.15782325,0.2166
60315,-117.59,-64.1,53.464996,-1.064741,-0.5806
15972,-102.21,-117.1,14.915001,-0.9254799,-1.061
3227,39.69,42.84,3.1537514,0.35938066,0.388
103441,176.22,247.4,71.155,1.5956175,2.24
23963,-41.62,-55.22,13.598751,-0.3768562,-0.5
73158,82.65,-16.95,99.60313,0.7483702,-0.1534
108071,2.29,-9.88,12.172812,0.020735241,-0.0895
20884,-187.17,-277.5,90.33,-1.6947664,-2.512
38712,-56.57,-39.44,17.1325,-0.51222384,-0.3572
105611,-0.05,2.316,2.3664062,-0.00045273453,0.02097
89345,-110.939995,-75.3,35.627495,-1.0045273,-0.682
102049,-86.18,-17.17,69.008125,-0.7803332,-0.1555
103621,-117.45,-107.8,9.637497,-1.0634733,-0.976
22152,-157.32999,-161.5,4.1700134,-1.4245744,-1.463
10464,-0.19000001,-1.148,0.9584375,-0.0017203912,-0.0104
55811,-47.77,-82.6,34.855,-0.43254256,-0.748
78848,80.939995,16.95,63.98687,0.7328866,0.1534
94379,62.98,92.6,29.645,0.5702644,0.839
29436,-26.75,32.56,59.3125,-0.24221297,0.295
100751,34.26,-15.83,50.088123,0.31021369,-0.1433
24490,-0.040000003,4.27,4.309531,-0.00036218762,0.03867
116897,0.22000001,12.48,12.256562,0.001992032,0.113
25118,-0.43,0.566,0.995918,-0.003893517,0.005123
113521,-36.789997,-30.61,6.180622,-0.33312204,-0.277
42347,-46.33,-58.5,12.169998,-0.4195038,-0.53
99897,-48.33,-13.23,35.10344,-0.4376132,-0.11975
116785,-218.58,-128.8,89.83,-1.9791743,-1.166
116528,13.1,-66.25,79.35,0.11861645,-0.5996
100901,60.219997,57.7,2.5324974,0.5452734,0.5225
85336,65.79,167.4,101.585,0.5957081,1.516
82776,-149.23999,-98.7,50.55249,-1.3513219,-0.8936
68180,46.18,7.605,38.57453,0.4181456,0.06885
14699,9.490001,-8.516,18.005627,0.085929014,-0.0771
64734,35.4,103.06,67.6625,0.32053605,0.933
25176,-225.43999,14.195,239.6353,-2.0412893,0.1285
58550,-83.200005,-2.062,81.137505,-0.75335026,-0.01868
105284,82.630005,86.0,3.369995,0.7481891,0.779
55108,-170.63,-39.25,131.38,-1.5450019,-0.3555
21300,43.579998,46.16,2.576252,0.3946034,0.418
51902,63.899998,16.22,47.681248,0.5785947,0.1469
3049,177.35,215.4,38.024994,1.6058494,1.95
62144,-21.78,-11.08,10.701876,-0.19721116,-0.10034
86631,41.32,22.06,19.2575,0.37413982,0.1998
99177,141.69,90.75,50.940002,1.2829591,0.822
87281,-170.87,-221.5,50.630005,-1.5471749,-2.006
100045,74.38,58.47,15.911247,0.67348784,0.5293
13984,-46.06,-61.75,15.689999,-0.41705903,-0.559
114093,71.0,225.6,154.625,0.642883,2.043
51599,317.24,240.2,76.98999,2.87251,2.176
106301,17.33,9.88,7.4471874,0.15691778,0.0895
6280,-314.11,-269.0,45.109985,-2.8441687,-2.436
121396,-24.300001,-8.625,15.675001,-0.22002898,-0.0781
13775,19.94,-51.6,71.53375,0.18055053,-0.467
30070,-84.8,-12.555,72.245316,-0.76783776,-0.1137
119100,127.689995,120.7,7.002495,1.1561934,1.093
8273,-2.25,-8.375,6.125,-0.020373054,-0.0758
80934,115.020004,57.22,57.801254,1.0414705,0.518
97075,-151.09,-315.2,164.16,-1.3680731,-2.855
29704,140.59999,56.72,83.88124,1.2730894,0.5137
86537,-138.69,-118.44,20.252502,-1.255795,-1.072
62402,-73.75,-40.72,33.03125,-0.66778344,-0.3687
21143,27.36,12.31,15.047501,0.24773633,0.1115
78404,-132.4,-50.97,81.431244,-1.198841,-0.4614
24436,-12.51,-93.4,80.865,-0.11327418,-0.845
40070,0.0,6.785,6.7851562,-0.0,0.06143
39810,30.589998,60.4,29.816252,0.27698296,0.547
120566,-207.3,-156.4,50.925003,-1.8770373,-1.416
50208,-0.19000001,-9.71,9.520938,-0.0017203912,-0.08795
88074,64.44,70.44,5.9974976,0.58348423,0.6377
58837,-16.28,26.27,42.545624,-0.14741036,0.2378
66018,-0.13000001,0.674,0.8038281,-0.0011771098,0.006104
120610,197.82999,261.5,63.670013,1.7912893,2.367
33475,42.45,-52.22,94.66875,0.3843716,-0.473
26510,155.25,157.4,2.125,1.4057406,1.425
47226,26.0,-20.98,46.984375,0.23542196,-0.19
39271,222.37,263.0,40.630005,2.0134914,2.38
75683,74.43,51.25,23.18,0.6739406,0.464
46439,-165.95,-151.8,14.199997,-1.5026258,-1.374
43205,-29.44,-63.16,33.716248,-0.2665701,-0.572
57462,18.66,50.44,31.7775,0.16896053,0.4568
70772,-35.109997,6.594,41.703747,-0.31791016,0.0597
16568,60.059998,129.4,69.315,0.5438247,1.172
19510,127.590004,98.25,29.340004,1.155288,0.8896
113675,-49.71,-38.6,11.116249,-0.45010865,-0.3494
55782,32.24,-45.5,77.740005,0.29192322,-0.4119
39557,0.020000001,11.55,11.526875,0.00018109381,0.10455
113280,93.89,91.25,2.6399994,0.85014486,0.826
115585,71.840004,30.73,41.10563,0.650489,0.2783
37298,-2.72,-42.94,40.2175,-0.024628758,-0.389
57636,-107.86,-142.9,35.015,-0.9766389,-1.294
1188,-17.640001,18.42,36.061874,-0.15972474,0.1667
41419,-114.07,-119.06,4.9925003,-1.0328685,-1.078
20621,-5.3500004,17.3,22.646875,-0.048442595,0.1566
70538,35.120003,-6.19,41.31141,0.31800073,-0.05606
117028,-123.57001,-76.56,47.007507,-1.1188881,-0.6934
21584,13.070001,-176.8,189.82,0.118344806,-1.601
77970,1.9100001,25.36,23.449375,0.017294459,0.2296
56758,9.84,57.66,47.81625,0.089098155,0.522
85751,-726.55,-464.2,262.3,-6.5786853,-4.203
72104,-18.26,72.2,90.4475,-0.16533865,0.654
28050,55.010002,25.73,29.275627,0.49809852,0.233
116142,77.409996,31.25,46.159996,0.70092356,0.283
38150,2613.04,41.06,2571.9775,23.660269,0.3718
35273,20.75,19.4,1.34375,0.18788482,0.1758
89431,-167.23,138.1,305.35498,-1.5142158,1.251
91329,22.97,-2.912,25.882109,0.20798624,-0.02637
71663,34.989998,14.08,20.911873,0.3168236,0.1274
14840,-94.590004,-105.8,11.222496,-0.85648316,-0.958
34520,-213.44,-136.6,76.815,-1.9326332,-1.237
31398,15.03,19.97,4.9387503,0.13609199,0.1808
103520,0.83000004,8.76,7.9278126,0.007515393,0.0793
81616,110.37,64.44,45.932503,0.99936616,0.5835
35754,-188.54,-187.5,1.0399933,-1.7071713,-1.697
65865,61.04,48.44,12.602501,0.5526983,0.4387
86242,-45.760002,-52.75,6.989998,-0.41434264,-0.4775
40414,-184.62,-99.5,85.119995,-1.6716769,-0.901
325,-211.13,-13.97,197.16125,-1.9117168,-0.1265
32721,228.17001,230.6,2.4549866,2.0660088,2.088
34455,49.78,0.6743,49.105682,0.45074248,0.006107
104183,-44.34,29.83,74.16812,-0.40148497,0.27
109610,-63.78,-48.84,14.936249,-0.57750815,-0.4424
80728,-52.14,-92.25,40.11,-0.47211155,-0.8354
8734,285.02,281.0,4.019989,2.5807679,2.545
100831,-6.1000004,59.16,65.25625,-0.055233613,0.5356
53670,-94.78,20.72,115.49875,-0.85820353,0.1876
16945,-111.53,-98.06,13.467499,-1.0098696,-0.8877
65527,109.850006,42.16,67.693756,0.99465775,0.3818
78037,177.34,164.6,12.714996,1.6057588,1.49
18167,-27.07,-11.94,15.1325,-0.24511047,-0.1081
76907,-0.15,12.85,13.001562,-0.0013582036,0.11633
10783,0.43,1.068,0.63835937,0.003893517,0.009674
65280,115.29,30.47,84.82125,1.0439153,0.276
42328,-0.18,-11.516,11.335625,-0.0016298443,-0.10425
33105,50.89,35.22,15.671249,0.4607932,0.3188
21293,-242.81,-207.8,35.059998,-2.1985693,-1.881
55330,75.71,99.2,23.4775,0.6855306,0.898
3124,97.33,204.5,107.17,0.881293,1.852
47155,-68.28,1.009,69.28879,-0.61825424,0.00913
55168,0.010000001,3.559,3.5485938,9.0546906e-05,0.03223
79647,-60.039997,-70.06,10.022503,-0.5436436,-0.6343
120993,247.40001,232.5,14.900009,2.2401304,2.105
28402,-73.979996,-47.0,26.979996,-0.66986597,-0.4255
15665,-123.450005,-209.2,85.799995,-1.1178015,-1.895
15782,54.5,-26.86,81.359375,0.49348062,-0.2432
39911,0.080000006,-11.33,11.408125,0.00072437525,-0.10254
34641,-17.26,-42.94,25.6775,-0.15628396,-0.389
1030,-0.2,11.86,12.059375,-0.0018109381,0.10736
66073,95.189995,193.4,98.185005,0.86191595,1.751
93046,81.89,29.14,52.749374,0.7414886,0.264
79805,21.45,17.89,3.5593758,0.1942231,0.162
43510,-25.5,5.15,30.648438,-0.23089461,0.04663
105621,-150.28,-64.06,86.2175,-1.3607389,-0.58
69923,53.56,141.8,88.19,0.48496923,1.283
36449,-0.99,7.414,8.404062,-0.008964144,0.06714
36509,-149.78,104.1,253.905,-1.3562115,0.943
103988,-225.65999,128.0,353.65997,-2.0432813,1.159
18489,280.66,138.0,142.66,2.5412893,1.25
84363,-163.7,-64.4,99.325,-1.4822528,-0.583
64674,-27.73,-6.52,21.210468,-0.25108656,-0.05902
2411,-53.22,-74.3,21.092499,-0.48189062,-0.673
86860,-123.99,-106.8,17.177498,-1.122691,-0.9673
43291,-131.06,-118.2,12.872498,-1.1867077,-1.07
110971,111.41,99.0,12.410004,1.0087831,0.8965
81700,-312.81,-2.104,310.70648,-2.8323977,-0.01904
25478,-151.87,-147.5,4.369995,-1.3751358,-1.336
112299,194.05,65.8,128.2375,1.7570627,0.596
67145,-29.109999,-43.53,14.421251,-0.26358202,-0.394
114262,-169.03,-64.94,104.0925,-1.5305144,-0.588
4972,34.98,10.04,24.940937,0.31673306,0.0909
54952,4.7200003,-52.06,56.7825,0.04273814,-0.4714
103531,-90.98,-57.28,33.698753,-0.82379574,-0.5186
42445,45.52,-40.5,86.020004,0.41216952,-0.3667
105158,138.90001,125.56,13.337509,1.2576965,1.137
88918,102.91,92.56,10.347504,0.9318182,0.838
46925,-10.92,6.74,17.658281,-0.09887722,0.061
31965,0.5,-3.445,3.9453125,0.0045273453,-0.03119
74672,152.31,139.2,13.059998,1.3791199,1.261
51273,-26.21,29.8,56.006874,-0.23732343,0.2698
79318,6.25,-2.48,8.730469,0.056591816,-0.02246
87853,120.009995,133.1,13.1150055,1.0866534,1.205
121141,-195.45001,-164.4,31.075012,-1.7697393,-1.488
100987,-37.37,42.16,79.526245,-0.33837378,0.3816
114992,7.92,2.365,5.5547657,0.07171315,0.02142
2457,-48.690002,-15.6,33.08844,-0.44087288,-0.1412
9180,-99.840004,-3.295,96.54508,-0.9040203,-0.02983
32582,3.17,-46.2,49.3575,0.02870337,-0.4182
112424,-202.97,-229.8,26.779999,-1.8378305,-2.08
4757,-209.25,-215.6,6.375,-1.894694,-1.952
119259,-467.67,-182.9,284.795,-4.234607,-1.656
21780,69.06,-16.81,85.8725,0.6253169,-0.1522
99119,-199.81,-316.5,116.69,-1.8092177,-2.865
107013,0.0,2.48,2.4804688,-0.0,0.02246
105136,-255.08,-292.0,36.92,-2.3096704,-2.645
116191,48.56,-5.812,54.3725,0.43969578,-0.05264
88795,44.77,20.19,24.5825,0.4053785,0.1829
12712,0.010000001,0.675,0.6648047,9.0546906e-05,0.00611
15481,62.359997,190.9,128.515,0.5646505,1.729
32456,82.15,-19.14,101.29063,0.74384284,-0.1733
10066,-138.59,-149.0,10.410004,-1.2548895,-1.349
114124,-12.76,22.06,34.822502,-0.11553785,0.1997
45986,5.9,-64.5,70.4,0.053422675,-0.584
116966,-0.060000002,2.357,2.4174218,-0.00054328144,0.02135
75924,-36.59,-34.16,2.4337502,-0.3313111,-0.3093
34884,-32.61,-2.65,29.95961,-0.29527345,-0.024
64662,-64.06,-5.477,58.583435,-0.58004344,-0.0496
113673,120.36,-2.844,123.20375,1.0898225,-0.02576
85018,23.42,18.23,5.185625,0.21206085,0.165
40068,175.70999,122.2,53.52249,1.5909996,1.106
95603,-28.309998,-28.2,0.10687256,-0.25633827,-0.2554
37003,-37.4,-50.22,12.818748,-0.33864543,-0.4546
106849,-212.12,-95.3,116.807495,-1.9206809,-0.8633
5498,-101.37,70.94,172.3075,-0.917874,0.642
36056,-37.1,-38.22,1.1187515,-0.335929,-0.3462
44831,30.47,-37.72,68.18875,0.2758964,-0.3416
66134,-236.57,-197.2,39.320007,-2.1420681,-1.786
86905,-18.5,-14.16,4.34375,-0.16751178,-0.1282
100415,7.8100004,20.6,12.78375,0.07071713,0.1864
34822,87.65,83.25,4.4000015,0.7936436,0.754
21179,15.440001,4.047,11.393126,0.13980442,0.03665
65473,191.19,172.2,18.940002,1.7311662,1.56
86565,-67.65,-23.25,44.4,-0.6125498,-0.2106
116956,-1530.38,-1229.0,301.38,-13.857117,-11.125
100625,665.26,465.5,199.76001,6.023723,4.215
95497,-174.90001,-128.9,46.02501,-1.5836654,-1.167
85314,-280.26,37.62,317.885,-2.5376675,0.3408
13086,-112.84,-118.3,5.4725037,-1.0217313,-1.071
69125,-30.39,10.234,40.624374,-0.27517202,0.09265
46285,238.68999,227.4,11.314987,2.161264,2.059
10080,-141.84,-44.34,97.49625,-1.2843173,-0.4016
13747,-177.39,-189.5,12.110001,-1.6062115,-1.716
98447,-29.38,-11.2,18.176874,-0.2660268,-0.10144
90701,-298.16,-18.73,279.42563,-2.6997464,-0.1697
86383,610.68,279.0,331.68,5.529518,2.525
101497,106.92,79.6,27.294998,0.9681275,0.7207
68073,-71.64,-37.62,34.015,-0.648678,-0.3406
82210,43.53,43.34,0.18624878,0.39415067,0.3926
79902,-89.75,-83.6,6.125,-0.8126584,-0.7573
2594,-218.09,-16.14,201.94937,-1.9747374,-0.1461
91133,75.12,56.47,18.651253,0.68018836,0.511
74987,0.43,1.694,1.2643359,0.003893517,0.01534
102756,0.0,280.8,280.75,0.0,2.541
39609,-240.69998,-101.06,139.63748,-2.1794639,-0.915
117265,-97.37,-111.8,14.442497,-0.8816552,-1.013
13812,-51.02,-11.92,39.098125,-0.4619703,-0.108
92727,137.58,95.25,42.33,1.2457443,0.8623
61182,148.77,163.1,14.354996,1.3470663,1.477
13396,0.38000003,-1.774,2.1544142,0.0034407824,-0.01607
65145,-0.060000002,-27.19,27.1275,-0.00054328144,-0.2462
9563,58.459995,3.336,55.124058,0.52933717,0.0302
97162,-100.2,-41.28,58.918747,-0.90727997,-0.3738
4563,-0.18,-41.9,41.72625,-0.0016298443,-0.3794
49406,-13.6,11.22,24.81875,-0.12314379,0.10156
21947,-17.91,-24.28,6.37125,-0.1621695,-0.2198
116449,50.97,-39.8,90.7825,0.46151757,-0.3606
90255,114.59,112.6,1.9649963,1.0375769,1.02
93284,-0.11000001,0.01782,0.12782228,-0.000996016,0.0001614
62189,0.05,0.2212,0.17119141,0.00045273453,0.002003
4034,-65.63,-95.3,29.682503,-0.5942593,-0.8633
77034,-57.22,-61.97,4.748749,-0.5181094,-0.561
56965,187.24,140.6,46.615005,1.6954002,1.273
69173,79.0,111.94,32.9375,0.7153205,1.014
50694,-27.59,-32.72,5.12875,-0.2498189,-0.2961
65315,33.109997,59.44,26.327503,0.29980078,0.538
89252,-48.39,-72.9,24.485,-0.43815646,-0.6597
9456,-57.649998,-0.41,57.240086,-0.5220029,-0.003712
103344,-124.15,-133.4,9.224998,-1.1241398,-1.208
113279,121.36,66.9,54.485,1.0988772,0.6055
16828,-85.700005,-72.25,13.450005,-0.77598697,-0.6543
88140,111.49,91.44,20.052498,1.0095074,0.828
104473,-147.15999,-144.6,2.5349884,-1.3324882,-1.31
44664,-108.549995,-36.25,72.299995,-0.9828866,-0.3281
10532,88.38,64.75,23.629997,0.8002535,0.5864
9258,-59.440002,-54.34,5.0962524,-0.5382108,-0.492
55909,35.309998,-8.055,43.364685,0.3197211,-0.07294
45608,32.35,16.48,15.865623,0.29291922,0.1493
39709,11.440001,5.742,5.697813,0.10358566,0.052
97276,6.63,-48.84,55.47375,0.0600326,-0.4421
53329,0.38000003,24.83,24.448126,0.0034407824,0.2249
83683,43.4,55.9,12.506248,0.39297357,0.5063
19277,94.68,141.0,46.32,0.8572981,1.276
28456,-148.52,-10.04,138.48094,-1.3448026,-0.0909
46252,47.010002,1.104,45.906487,0.425661,0.009995
63230,35.62,-27.86,63.479374,0.32252806,-0.2522
103379,-47.05,-53.75,6.700001,-0.4260232,-0.4868
88658,-102.64,-120.8,18.1725,-0.92937344,-1.094
71876,0.61,1.001,0.39097655,0.0055233613,0.00906
96640,48.08,65.25,17.169998,0.43534952,0.591
91106,-22.17,-1.105,21.064531,-0.20074248,-0.01001
